86.09	0.9585E-13
86.29	0.9600E-13
86.49	0.9614E-13
86.69	0.9629E-13
86.89	0.9644E-13
87.09	0.9658E-13
87.29	0.9673E-13
87.49	0.9687E-13
87.69	0.9702E-13
87.89	0.9716E-13
88.09	0.9731E-13
88.29	0.9745E-13
88.49	0.9760E-13
88.69	0.9774E-13
88.89	0.9788E-13
89.09	0.9802E-13
89.29	0.9816E-13
89.49	0.9831E-13
89.69	0.9845E-13
89.89	0.9859E-13
90.09	0.9873E-13
90.29	0.9887E-13
90.49	0.9901E-13
90.69	0.9915E-13
90.89	0.9929E-13
91.09	0.9943E-13
91.29	0.9956E-13
91.49	0.9970E-13
91.69	0.9984E-13
91.89	0.9998E-13
92.09	0.1001E-12
92.29	0.1002E-12
92.49	0.1004E-12
92.69	0.1005E-12
92.89	0.1007E-12
93.09	0.1008E-12
93.29	0.1009E-12
93.49	0.1011E-12
93.69	0.1012E-12
93.89	0.1013E-12
94.09	0.1015E-12
94.29	0.1016E-12
94.50	0.1017E-12
94.70	0.1019E-12
94.90	0.1020E-12
95.10	0.1021E-12
95.30	0.1023E-12
95.50	0.1024E-12
95.70	0.1025E-12
95.90	0.1026E-12
96.10	0.1028E-12
96.30	0.1029E-12
96.50	0.1030E-12
96.70	0.1032E-12
96.90	0.1033E-12
97.10	0.1034E-12
97.30	0.1035E-12
97.50	0.1037E-12
97.70	0.1038E-12
97.90	0.1039E-12
98.10	0.1041E-12
98.30	0.1042E-12
98.50	0.1043E-12
98.70	0.1044E-12
98.90	0.1046E-12
99.10	0.1047E-12
99.30	0.1048E-12
99.50	0.1049E-12
99.70	0.1051E-12
99.90	0.1052E-12
